File,,Mean_4,Mean_5,Mean_6,Mean_7,Mean_10,Mean_11,Mean_12,Mean_13,Mean_14,Mean_15,Mean_16,Mean_17,Mean_18,Mean_24,Mean_26,Mean_28,Mean_30,Mean_43,Mean_44,Mean_45,Mean_46,Mean_49,Mean_50,Mean_51,Mean_52,Mean_53,Mean_54,Mean_58,Mean_60,Mean_85,Mean_91,Mean_92,Mean_630,Mean_631,Mean_632,Mean_1002,Mean_1003,Mean_1005,Mean_1006,Mean_1007,Mean_1008,Mean_1009,Mean_1010,Mean_1011,Mean_1012,Mean_1013,Mean_1014,Mean_1015,Mean_1016,Mean_1017,Mean_1018,Mean_1019,Mean_1020,Mean_1021,Mean_1022,Mean_1023,Mean_1024,Mean_1025,Mean_1026,Mean_1027,Mean_1028,Mean_1029,Mean_1030,Mean_1031,Mean_1034,Mean_1035,Mean_2002,Mean_2003,Mean_2005,Mean_2006,Mean_2007,Mean_2008,Mean_2009,Mean_2010,Mean_2011,Mean_2012,Mean_2013,Mean_2014,Mean_2015,Mean_2016,Mean_2017,Mean_2018,Mean_2019,Mean_2020,Mean_2021,Mean_2022,Mean_2023,Mean_2024,Mean_2025,Mean_2026,Mean_2027,Mean_2028,Mean_2029,Mean_2030,Mean_2031,Mean_2034,Mean_2035
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050362_anat_thickness.nii.gz,UM_1_0050362,0.00697,0.809075,0.085439,0,0.002383,0,0,0,0,0,0,2.22552,3.831851,0,0.007597,0.006846,0,0.004175,0.60416,0.089713,0,0.001432,0,0.000012,0,1.941774,3.29991,0.002965,0.012563,0,0.008362,0,0.003101,0.000275,0,2.406006,1.892544,1.378825,3.396992,2.443857,2.099621,2.413928,3.147379,2.02894,1.925351,1.724213,1.878929,2.523002,2.070258,1.365268,1.54665,1.257319,1.549212,1.324442,0.916496,2.390932,1.389724,2.390606,2.321361,2.381781,1.888461,1.152404,1.79902,1.670744,1.307318,2.801351,1.792441,1.915647,1.421071,3.040108,2.768779,2.494313,2.787247,3.077919,2.082272,1.994295,2.120221,2.134798,2.550269,2.037199,1.278289,1.587975,1.67062,1.742654,1.760309,0.993551,2.581513,1.337959,2.461464,1.533057,2.198055,2.070089,1.26634,1.68669,1.673945,1.156621,2.761581
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050363_anat_thickness.nii.gz,UM_1_0050363,0.004795,0.969162,0.0851,0,0.001635,0,0,0,0,0,0,2.052771,4.114902,0,0,0.008326,0,0.000167,0.416091,0.066043,0,0.001962,0,0,0,1.785904,4.01826,0,0.010373,0,0.007478,0,0.007392,0,0,2.717002,1.687098,1.525281,3.17931,2.599927,2.265905,2.620067,3.283043,2.05889,2.59671,1.575488,2.742494,3.089573,1.895017,1.61733,1.608748,1.571542,1.730465,1.302347,1.057918,2.37944,1.313413,2.659404,3.621699,2.338574,2.072485,1.509369,1.743789,1.93199,1.323325,2.898062,1.32406,1.630189,2.191292,3.213265,2.60562,2.470992,2.791339,2.98874,2.30832,1.751629,1.963345,2.822335,2.604782,1.833309,1.454544,1.467278,1.817068,1.886634,1.994194,1.052345,2.578226,1.32631,2.775177,2.405918,2.249253,2.09099,1.420925,1.724153,1.791671,0.720968,3.09817
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050364_anat_thickness.nii.gz,UM_1_0050364,0.007729,1.384642,0.148484,0,0.003113,0,0,0,0,0,0,2.175481,3.859253,0,0.000192,0.018254,0,0.006152,0.329363,0.096406,0,0.001401,0,0.000008,0,2.243629,3.596929,0.000111,0.013635,0,0.0093,0,0.01181,0.000413,0,2.907642,2.205195,1.885072,3.503023,2.773126,2.692302,2.582637,2.955928,2.237723,1.843699,2.177918,2.091984,3.176631,2.616401,1.738499,1.674388,1.864355,2.050007,1.375464,1.446392,2.568955,1.555408,2.873874,3.906753,2.700209,2.177727,1.79014,1.789586,1.786023,1.823176,3.067344,2.581765,2.008355,2.156687,3.0338,2.354895,2.729004,2.566867,2.967821,2.135475,2.084404,2.064559,2.60018,2.795893,2.569183,1.601788,1.5886,1.99643,2.09509,2.154869,1.419468,2.579557,1.430249,2.803646,2.910054,2.734941,2.211489,1.681332,2.044273,1.915383,1.506698,3.425513
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050365_anat_thickness.nii.gz,UM_1_0050365,0.011221,1.633919,0.152865,0.000005,0.001791,0,0,0,0,0,0.000008,2.453865,4.35157,0,0.006781,0.033061,0,0.015886,0.302285,0.106269,0,0.001289,0.000006,0,0,2.105421,4.061751,0.00873,0.018122,0,0.013776,0,0.014785,0.000343,0,2.669978,2.044699,1.485513,3.559137,2.864072,1.944679,2.617985,2.589142,1.518632,1.963984,1.878225,2.246972,3.079093,2.369723,1.439982,1.719221,1.829681,2.113581,1.393779,1.153968,2.297538,1.550794,2.074528,3.428544,2.408465,2.255351,1.333564,2.008604,1.910378,0.887558,2.989424,2.736334,1.670137,1.360136,3.296609,2.389411,2.212401,2.558962,2.757785,1.563811,1.866329,2.17486,2.124377,2.955048,2.13086,1.548586,1.644615,1.956666,2.08001,1.676635,1.207831,2.118578,1.458457,2.012735,3.187342,2.442474,2.230924,1.308141,1.90624,2.070289,0.880683,3.051202
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050366_anat_thickness.nii.gz,UM_1_0050366,0.001053,0.664748,0.089267,0,0.001212,0,0,0,0,0,0,2.08405,3.614364,0,0,0.014931,0,0.000979,0.337297,0.056369,0,0.001138,0,0,0,1.894765,3.125732,0.000398,0.007539,0,0.000953,0,0.004781,0.000143,0,2.522234,1.683368,2.162109,2.950921,2.675395,2.057996,2.717299,2.982221,2.039585,1.952974,1.903309,2.275293,3.062001,2.474742,1.739514,1.496797,1.277842,1.755388,1.664344,1.050591,2.331521,1.291971,2.852641,3.678962,2.689411,2.059865,1.31547,1.719293,1.59657,1.360368,2.760186,1.554242,1.582389,2.694107,2.154674,2.204558,2.470208,2.524004,2.901082,2.000866,2.188548,1.82737,2.647554,2.37274,2.200982,1.410218,1.497084,1.897454,1.651922,2.136293,1.035681,2.629318,1.218889,2.50237,2.747951,2.416613,2.224625,1.533942,1.6482,1.403285,1.021078,3.025761
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050367_anat_thickness.nii.gz,UM_1_0050367,0.004965,0.891729,0.131167,0,0.002246,0,0,0,0,0,0,2.164699,3.460903,0,0,0.017725,0,0.004103,0.322284,0.10285,0,0.001826,0,0.000017,0,2.049372,3.283576,0,0.014465,0,0.003741,0,0.002267,0.00001,0,2.384733,2.082914,2.101915,2.91969,3.245418,2.472085,2.981046,3.722745,2.27195,2.220961,2.077764,2.201007,2.76596,2.407194,2.037915,1.529589,1.974225,2.077388,1.882346,1.137972,3.028225,1.564842,3.121874,3.223816,2.845709,2.466401,1.841089,1.871903,1.626281,1.843517,2.958911,2.073481,1.766816,2.38499,2.895498,2.926887,2.548571,3.038958,3.775044,2.334826,2.455624,2.093273,2.618542,2.607694,2.363098,1.940064,1.88311,1.836338,1.836543,2.448285,1.148925,3.007655,1.581554,2.907902,1.877147,2.748618,2.45844,1.657557,1.848499,1.953636,0.984674,3.179395
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050368_anat_thickness.nii.gz,UM_1_0050368,0.005775,0.644588,0.138632,0,0.002687,0,0,0,0,0,0.000004,2.1795,4.050649,0,0,0.018132,0,0.009652,0.68646,0.108671,0,0.001433,0,0,0,1.968525,3.96779,0,0.020281,0,0.002257,0,0.004495,0.000205,0,2.577103,1.804985,1.643211,2.96119,2.78026,2.298053,2.899023,2.812639,2.181771,2.050317,2.249683,2.219122,3.291597,2.329374,1.607279,1.514781,1.493205,1.741274,1.387344,1.068073,2.40525,1.399073,2.3623,3.02575,2.102564,1.992015,1.26274,2.077855,2.072688,1.501958,2.665382,2.25829,1.695167,1.745461,2.834996,2.96988,2.138032,3.012864,2.599738,2.238801,2.164939,1.871546,2.009625,2.993107,2.234047,1.630508,1.567368,1.873506,1.960564,1.74796,1.082938,2.493362,1.317573,2.305739,2.556163,2.540807,2.1366,1.176256,2.098815,1.895064,1.263063,2.789633
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050369_anat_thickness.nii.gz,UM_1_0050369,0.009436,1.153993,0.127588,0.000156,0.001928,0,0.000002,0,0,0,0.000248,2.298177,4.442721,0,0,0.021056,0,0.007116,0.495283,0.097579,0.00001,0.001864,0,0.000023,0,2.209894,4.067476,0,0.016943,0,0.005542,0,0.008435,0.000061,0,2.712621,1.991718,1.468436,3.92295,2.650974,2.12234,2.719146,2.812512,1.791564,1.592025,2.11693,2.187992,2.761365,1.829731,1.656608,1.218676,1.397747,1.611893,1.492382,0.865982,2.534947,1.31552,2.437063,3.220302,2.197559,2.055282,1.197255,1.570703,1.847386,0.921531,2.406254,2.21744,1.753221,1.232822,3.791029,2.625647,2.195858,2.656416,2.691721,1.62479,1.849436,1.833927,2.38861,2.529881,1.897912,1.86642,1.690866,2.098316,1.870115,1.255354,1.112936,2.65503,1.476199,2.084604,2.604618,2.637812,2.094983,1.078298,1.776644,1.862182,1.152634,2.657583
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050370_anat_thickness.nii.gz,UM_1_0050370,0.002308,1.049946,0.105584,0,0.00103,0,0.000002,0,0,0,0,1.860181,3.290054,0,0.000081,0.011017,0,0.002494,0.364484,0.083318,0,0.000826,0,0.000016,0,1.843621,3.345512,0.000316,0.009689,0,0.010068,0,0.00151,0.000027,0,2.652618,2.060026,1.767996,2.988803,2.872326,2.455877,2.588257,2.947766,2.368602,2.262406,2.307812,1.893729,3.252807,2.586088,1.346208,1.488082,1.611541,1.917577,1.466456,0.983596,2.17125,1.370598,2.787737,3.48767,2.52151,1.975319,1.413066,1.864126,1.622428,1.369027,2.933404,2.398922,1.838617,1.792071,2.73963,2.856179,2.723033,2.64186,3.053981,1.958642,2.306525,1.86253,2.425216,2.665132,2.16383,1.609214,1.568849,2.04441,1.78291,1.976452,0.974621,3.05721,1.207276,2.616722,3.001553,2.198698,2.202687,1.173455,1.804709,1.583017,1.298134,3.215535
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050371_anat_thickness.nii.gz,UM_1_0050371,0.001759,0.510457,0.082147,0,0.000977,0,0,0,0,0,0,2.334251,3.145472,0,0,0.003085,0,0.001057,0.143616,0.122589,0,0.001003,0,0,0,1.922189,3.259904,0,0.004077,0,0.001923,0,0.005604,0.000057,0,1.785179,2.117661,2.055288,3.286198,3.163119,3.202837,3.773989,2.339466,3.345215,2.560209,2.362672,2.240383,3.855941,2.013609,1.553049,1.40132,1.253736,1.837657,2.393633,1.177836,1.981484,1.375292,2.552552,2.965575,2.929428,2.04503,1.861693,2.001954,1.931584,1.128704,2.00483,1.407603,1.936588,1.633405,3.713562,3.971407,3.069365,3.886108,1.955153,2.932676,2.300491,2.040101,2.491478,3.27321,1.89666,1.429641,1.23063,1.574524,1.618351,2.30136,0.840476,1.890403,1.185438,2.145,2.318716,3.129731,2.131066,1.511773,1.816697,1.976172,0.56671,1.937202
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050372_anat_thickness.nii.gz,UM_1_0050372,0.008104,1.328475,0.082183,0,0.001378,0,0,0,0,0,0,2.389228,4.072886,0,0.000095,0.021876,0,0.006996,0.695429,0.086197,0,0.000904,0,0.000031,0,2.314285,3.90779,0.000097,0.016425,0,0.011269,0,0.001791,0.001173,0,2.621483,1.878998,1.56349,3.79819,2.840601,2.388442,2.695727,3.197822,1.928937,2.284743,2.155568,2.04805,3.021771,2.885143,1.613626,1.563272,1.943247,1.832414,1.154666,1.17162,2.69513,1.31373,2.584245,3.556588,2.456585,1.964824,1.442923,1.922059,2.125215,0.911657,2.504143,1.870374,1.584403,1.598741,3.807361,2.882642,2.418064,2.66438,2.902428,1.923142,1.952792,1.887105,2.099323,2.557503,2.170859,1.329398,1.551959,2.224739,1.965412,1.449004,0.963524,2.14142,1.372306,2.439737,2.932591,2.561149,2.047028,1.365956,1.653337,1.825859,1.021497,3.017098
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050373_anat_thickness.nii.gz,UM_1_0050373,0.002841,0.801919,0.062555,0,0.000701,0,0,0,0,0,0,1.936153,3.750288,0,0,0.005789,0,0.003216,0.401303,0.063334,0,0.000802,0,0,0,2.029516,3.690727,0,0.014442,0,0.003834,0,0.00958,0.00011,0,1.73782,1.273355,1.582252,3.880952,2.77343,2.454284,3.064269,2.139799,2.7261,2.168111,2.333042,2.124502,3.351262,1.381414,1.327538,1.286626,1.309592,1.596247,1.976968,0.971886,1.903279,0.972413,2.206179,2.823728,1.832782,1.540503,1.486537,1.727361,1.539513,0.859476,2.084197,2.296335,1.554626,1.561312,3.133569,3.323023,2.563028,3.250699,2.349674,2.839546,1.779556,2.404634,2.46566,3.021923,1.670074,1.059914,1.022625,1.653544,1.515859,1.938295,0.896305,2.17291,0.934973,1.911627,2.393034,1.915657,1.52315,1.091334,1.735061,1.618465,0.835967,2.189688
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050374_anat_thickness.nii.gz,UM_1_0050374,0.009267,1.018957,0.04877,0,0.001371,0,0.000034,0,0,0,0,1.785633,3.71679,0,0,0.012198,0,0.00475,0.144481,0.043309,0,0.001666,0,0,0,1.695503,4.108315,0.000119,0.015525,0,0.005925,0,0.001234,0.000058,0,3.200381,1.680669,1.294523,2.873528,1.740824,1.933494,2.002699,2.793682,1.444754,1.969105,1.294245,2.328937,2.218252,1.760867,1.379165,1.694089,1.57868,1.625649,0.66363,0.892755,2.380396,1.372165,2.260609,3.383188,2.17295,1.969343,1.327826,1.278289,1.633342,1.160117,2.734762,2.465934,1.820896,1.444292,3.508928,2.033499,2.18014,1.920826,3.119067,1.662957,2.240944,1.401627,2.606643,2.264467,2.040543,1.277017,1.604852,1.927672,1.61327,1.41602,0.823845,2.397156,1.213657,2.239842,2.560918,2.285074,2.082692,1.131944,1.441842,1.671965,0.785085,2.800313
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050375_anat_thickness.nii.gz,UM_1_0050375,0.004405,0.858209,0.102572,0.000004,0.001904,0,0,0,0,0,0,1.858561,3.531916,0,0.002271,0.01425,0,0.002433,0.360476,0.084654,0,0.001184,0,0.000058,0,1.749621,3.465219,0.007172,0.004444,0,0.002696,0,0.001015,0,0,2.538314,1.946746,1.727029,2.706086,2.890766,2.160671,2.738571,3.065704,2.022537,2.242151,2.339948,2.438256,2.712218,2.72268,1.561961,1.469113,1.804004,1.749561,1.383031,1.082145,2.351849,1.249478,2.317632,2.568085,2.504612,2.199069,1.323968,1.591472,1.631144,1.226576,2.531094,1.833437,1.789028,1.692178,2.884819,2.533139,1.94462,2.43678,2.784604,1.786477,1.990645,1.801498,2.217134,2.447741,2.129051,1.168573,1.66165,1.840968,1.889352,1.026959,1.18367,2.27143,1.568203,2.189375,2.018571,2.801675,2.273084,1.274869,1.562956,1.658387,0.944253,2.642343
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050376_anat_thickness.nii.gz,UM_1_0050376,0.001172,0.288319,0.090544,0,0.002704,0,0.000005,0,0,0,0,1.915176,3.438109,0,0.000108,0.009665,0,0.001631,0.297388,0.072627,0,0.005586,0,0.000011,0,1.838861,3.547131,0.00002,0.012072,0,0.010913,0,0.000567,0,0,2.534208,1.898682,1.347564,3.054559,2.903596,2.59843,2.776153,2.839186,2.495269,1.899047,2.088474,2.187915,2.815978,1.532162,1.497293,1.29482,1.479758,1.837784,1.470122,0.946239,2.390973,1.170278,2.728747,2.851861,2.480503,1.80727,1.608115,1.737966,1.717928,1.001078,2.627994,1.432589,2.076361,1.971769,3.131562,2.717003,2.348531,2.360684,2.231906,2.220705,1.70071,2.291993,2.0463,2.598081,1.652619,1.402046,1.23256,1.741531,1.459851,2.264332,1.025542,2.364449,1.206347,2.61752,1.888858,2.206336,1.871175,1.663403,1.290044,1.459808,0.797401,2.614315
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050377_anat_thickness.nii.gz,UM_1_0050377,0.001674,0.633462,0.092134,0,0.001208,0,0,0,0,0,0,1.985316,3.780317,0,0.000062,0.012903,0,0.002228,0.227863,0.06671,0,0.001049,0,0,0,2.108289,3.552902,0.000605,0.010876,0,0.001899,0,0.000978,0,0,2.207689,1.536356,2.016212,3.18144,2.059632,2.369099,1.891735,3.173037,1.824225,1.9493,2.178574,2.237395,2.420142,2.115684,1.464515,1.379117,1.415772,1.379211,2.541758,0.956082,2.329398,1.282979,2.485112,3.620077,2.125005,1.937882,1.311773,1.261713,1.63046,1.000378,2.584214,2.118593,1.696984,2.015236,3.102874,2.282684,2.712553,2.143033,3.011786,1.992724,1.559349,1.784453,2.162594,2.216079,1.96951,1.514433,1.360312,1.233145,1.430031,2.207474,0.892547,2.076425,1.368274,2.469602,3.049167,2.193959,1.970642,1.230798,1.402293,1.620481,0.766558,2.674571
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050378_anat_thickness.nii.gz,UM_1_0050378,0.004124,1.08647,0.095583,0,0.002141,0,0,0,0,0,0,2.019958,3.949467,0,0,0.013203,0,0.005205,1.360922,0.10888,0,0.001898,0,0,0,2.262556,4.374175,0,0.0197,0,0.002481,0,0.009987,0.002305,0,3.053599,1.555481,1.781373,3.709183,2.889044,2.534331,2.906018,2.286928,2.353575,2.090349,2.138636,2.828374,2.943111,1.2975,1.40656,1.529679,1.412187,1.468249,1.462071,0.937418,2.149348,1.193346,2.650856,3.796163,2.026558,1.744514,1.584477,1.771596,1.906844,1.22106,3.055747,2.189083,1.720639,2.006131,3.898061,3.199117,2.417449,3.21695,2.4967,2.248561,2.133401,1.733443,2.790253,3.155711,1.78518,1.366395,1.666124,1.746853,1.81902,2.119342,1.089678,2.754178,1.396844,2.808632,3.836919,2.50811,1.933114,1.382222,1.76278,1.86606,1.285087,3.516281
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050379_anat_thickness.nii.gz,UM_1_0050379,0.007936,0.953084,0.107938,0.000005,0.001121,0,0.000004,0,0,0,0.000027,2.069792,3.554678,0,0,0.010583,0,0.009126,0.321514,0.091028,0,0.001044,0,0,0,2.143661,3.792838,0,0.006922,0,0.002505,0,0.006382,0.00038,0,2.451735,1.757023,1.859932,3.022186,2.869623,2.55324,2.80126,2.695936,2.176827,2.09083,1.711538,2.675647,2.865655,1.983459,1.748737,1.340068,1.401421,1.580829,2.109196,0.932335,2.770426,1.313311,2.24216,3.100469,2.022184,2.246672,1.533132,1.709374,2.199029,1.080818,2.644337,2.322898,1.906006,1.268586,3.37727,2.825729,2.459123,2.426237,2.678247,2.0813,1.995161,1.884638,2.625274,2.693767,1.694438,1.291026,1.464112,1.783242,1.646835,1.597059,0.715935,2.649924,1.230812,2.019929,2.401816,2.120797,2.158242,1.197177,1.567541,1.998354,0.809434,2.83376
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050380_anat_thickness.nii.gz,UM_1_0050380,0.007075,1.063926,0.073754,0,0.001495,0,0,0,0,0,0,1.893858,3.243112,0,0,0.015507,0,0.001425,1.00025,0.062599,0,0.002677,0,0,0,1.839706,3.729146,0,0.018126,0,0.003846,0,0.001512,0.000448,0,2.361313,1.625371,1.289407,2.890123,2.505502,2.143975,2.724435,2.414451,1.897968,1.768277,1.681378,1.840713,2.538283,1.753315,1.354429,1.249455,1.450748,1.322837,1.366018,0.905485,2.22681,1.288256,2.162515,3.064664,1.641486,1.754314,1.069704,1.469748,1.521684,0.763562,2.280946,1.506759,1.759252,1.403587,3.120669,2.566059,2.029015,2.782846,1.976052,1.950512,1.808458,1.450181,2.036214,2.554061,1.854813,1.406838,1.194988,1.503248,1.083381,1.280801,0.808424,1.808877,1.093245,1.843888,2.270979,1.886366,1.811447,0.858994,1.427651,1.44005,0.827197,2.405178
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_1_0050381_anat_thickness.nii.gz,UM_1_0050381,0.002021,0.172035,0.078795,0,0.001758,0,0,0,0,0,0,2.382761,3.619319,0,0,0.017455,0,0.006185,0.421717,0.052972,0,0.000953,0,0,0,2.401161,3.705088,0,0.011039,0,0.000538,0,0.001404,0.000867,0,2.012253,1.763142,1.846915,3.254022,2.852852,2.471712,3.466323,2.656132,2.523806,2.07644,2.000862,1.973213,4.011759,1.38553,1.660166,1.337326,1.548127,1.429906,2.152919,1.20484,2.22271,1.266658,2.575362,3.326159,2.321359,1.881078,1.595006,1.882057,2.18731,0.844846,2.401114,1.566358,1.624806,2.053917,3.465042,2.944583,2.703737,3.094527,2.829737,2.675193,2.020615,1.729861,2.070668,3.058548,1.385291,1.392119,1.324518,1.65896,1.624028,2.137806,1.201678,2.399542,1.287499,2.479251,2.187002,2.575172,2.019751,1.259675,1.625815,1.870768,0.73617,2.629829
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050382_anat_thickness.nii.gz,UM_2_0050382,0.007395,1.466804,0.096579,0,0.002242,0,0,0,0,0,0,2.281913,4.040794,0,0.000473,0.011694,0,0.009819,0.172809,0.081906,0,0.001544,0.000004,0,0,2.11447,3.87206,0,0.013913,0,0.00972,0,0.000714,0,0,2.270932,1.687279,1.347917,3.347015,2.668998,1.793587,2.723649,2.502931,2.022706,2.127499,1.924706,2.22509,2.584326,1.751665,1.616783,1.55948,1.724533,1.57693,1.158096,1.149713,2.272144,1.639549,1.930915,2.651172,1.899654,1.894373,1.039642,1.772548,1.771829,1.335276,2.560302,2.389617,1.598418,1.225158,3.842601,2.509632,2.014161,2.592212,2.663334,1.969593,1.939785,1.841672,2.142276,2.409347,1.562765,1.527431,1.609471,2.03735,1.889309,1.135284,1.173651,2.465525,1.514012,2.129671,2.829366,2.201125,1.966039,1.130907,1.742566,1.673842,1.198169,3.029546
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050383_anat_thickness.nii.gz,UM_2_0050383,0.00176,0.78564,0.085219,0.000003,0.003929,0,0,0,0,0,0,2.127277,3.41656,0,0.000315,0.011006,0,0.005173,0.326813,0.058666,0,0.002651,0,0.000007,0,2.225919,3.169186,0.000055,0.003928,0,0.001057,0,0.000351,0,0,3.002085,1.510264,1.725061,2.457296,3.150907,2.785458,2.248705,3.121498,2.382097,2.244922,2.627947,2.11058,2.608742,2.974726,1.796325,1.434051,1.696755,1.81798,1.9659,0.939435,2.729262,1.360778,2.703544,3.503053,2.397449,2.156736,1.307676,1.418767,1.873973,1.360555,3.020094,2.057523,1.7926,2.065062,1.919723,3.000167,2.492586,2.185161,3.007748,2.360311,2.142425,2.95806,2.425565,2.489238,2.905813,1.513951,1.537103,2.167706,1.873866,2.382364,0.965153,2.492353,1.272801,2.579915,2.889752,2.688,2.367909,1.414603,1.683501,1.597925,1.085584,3.134812
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050385_anat_thickness.nii.gz,UM_2_0050385,0.005258,0.873617,0.100293,0,0.005647,0,0.000009,0.000057,0,0,0,2.602457,4.491528,0,0,0.014888,0,0.003629,0.647925,0.067987,0,0.002336,0,0,0,2.111278,4.349797,0.000049,0.014368,0,0.003945,0,0.000248,0.000054,0,2.497408,2.263652,1.890368,3.580678,2.84864,2.173422,2.684126,3.193078,2.117423,2.549818,2.313455,2.809649,2.752757,2.157674,1.523941,1.730665,1.674281,1.84295,1.850046,1.116037,2.416963,1.649852,3.158357,3.556392,2.396057,2.084689,1.354905,2.003736,1.93466,1.539653,3.245083,2.372503,1.946935,1.912316,3.786629,2.834262,2.374711,2.706802,3.166484,2.109971,2.323647,2.347881,2.859596,2.826652,2.288114,1.742557,1.871776,2.481202,2.120303,1.657492,1.19966,2.936922,1.512058,2.367151,2.962704,2.721289,2.375933,1.316363,2.024411,2.236872,1.309758,3.168271
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050386_anat_thickness.nii.gz,UM_2_0050386,0.004315,0.711821,0.11969,0.000007,0.004456,0,0,0,0,0,0,2.232613,3.907075,0,0,0.008875,0,0.018527,1.722149,0.098498,0,0.003088,0.000002,0.000013,0,2.713376,5.008315,0.000063,0.026837,0,0.003926,0,0.005672,0.001747,0,3.064622,2.437047,1.756899,3.230817,3.150481,2.702439,3.015792,3.1856,2.380516,2.540416,2.436008,2.509856,2.996001,2.22619,1.718525,1.616852,2.09939,2.000899,1.534641,1.115111,2.747225,1.770846,2.384999,4.163967,2.733476,2.553021,1.34068,1.970524,2.0142,1.437402,2.875837,3.155802,2.220483,1.502718,4.033447,3.213602,2.444325,2.970666,3.270135,2.280632,2.374328,2.148697,2.957801,2.766609,2.645422,1.54257,1.81554,1.939978,2.105036,1.417786,1.271668,3.121621,1.493156,2.708426,3.396547,2.730954,2.557865,1.333595,1.959385,1.900942,1.155169,3.581812
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050387_anat_thickness.nii.gz,UM_2_0050387,0.006237,1.33899,0.116116,0,0.001334,0,0,0,0,0,0.000002,1.904286,3.614623,0,0.000192,0.010982,0,0.0069,0.351147,0.094255,0,0.000737,0,0,0,1.915155,3.592175,0.000434,0.009508,0,0.007726,0,0.003568,0.000285,0,2.677817,1.926683,1.624473,2.575416,2.845764,2.429173,2.907773,3.211532,2.410288,2.190265,2.561419,1.786513,3.316531,2.475387,1.665621,1.76105,1.915587,1.977095,1.529835,1.013149,2.378406,1.388907,2.848185,3.283409,2.65068,2.128109,1.453476,1.992426,2.031377,1.415447,3.362406,2.607017,1.79175,1.511012,2.790764,3.110508,2.573416,2.843868,3.120925,2.112317,1.996436,1.980787,2.068965,2.760637,2.336585,2.048688,1.801331,2.125469,2.152977,1.779063,1.088876,3.456439,1.230587,2.645749,2.663745,2.797197,2.308889,1.12727,1.763612,1.975878,1.159466,3.39341
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/UM_2_0050388_anat_thickness.nii.gz,UM_2_0050388,0.006103,0.395717,0.115156,0.00001,0.000793,0,0.000087,0,0,0,0,2.221497,3.681635,0,0.000229,0.014493,0,0.011577,0.462763,0.088443,0,0.00161,0,0.000032,0,2.335568,3.846516,0,0.008475,0,0.003847,0,0.001008,0.000278,0,2.061091,1.370986,1.537112,2.909459,3.112705,2.114308,2.930599,2.740549,1.96925,2.12779,2.062739,2.283087,2.903051,1.941586,1.597093,1.723187,1.748789,1.694118,1.265793,0.930545,2.056228,1.28698,1.964488,2.876318,2.117566,1.84193,1.139257,1.900917,1.575933,1.67116,2.97465,1.68516,1.569692,1.53421,3.069786,3.157427,2.390988,3.020959,2.783885,2.065926,2.10372,2.224788,2.610858,2.701721,2.117502,1.566298,1.898355,2.032369,1.739658,1.585277,0.980482,2.196712,1.278865,2.43771,2.272248,2.30196,2.149118,0.917822,1.826283,1.901309,1.748344,3.312266
